"Date","Price","Open","High","Low","Vol.","Change %"
"08/19/2021","264.244","252.596","264.304","247.183","133.00K","4.55%"
"08/18/2021","252.734","256.254","261.980","246.074","134.91K","-1.40%"
"08/17/2021","256.329","267.038","278.004","255.501","138.26K","-4.08%"
"08/16/2021","267.234","271.920","284.938","266.355","133.45K","-1.73%"
"08/15/2021","271.933","271.268","275.100","261.633","114.54K","0.25%"
"08/14/2021","271.268","272.985","279.264","265.114","121.80K","-0.64%"
"08/13/2021","273.016","257.165","273.326","254.932","140.21K","6.16%"
"08/12/2021","257.165","268.365","276.428","252.258","155.02K","-4.21%"
"08/11/2021","268.456","266.347","279.305","265.960","131.06K","0.79%"
"08/10/2021","266.347","269.406","270.894","260.207","155.06K","-1.17%"
"08/09/2021","269.510","256.833","271.898","253.998","139.60K","4.94%"
"08/08/2021","256.833","271.864","274.716","256.185","150.48K","-5.41%"
"08/07/2021","271.537","262.856","275.836","259.461","138.48K","3.30%"
"08/06/2021","262.869","252.806","267.022","250.754","155.83K","3.97%"
"08/05/2021","252.821","245.229","253.904","237.322","144.68K","3.14%"
"08/04/2021","245.127","225.832","245.730","222.994","114.71K","8.54%"
"08/03/2021","225.832","232.653","236.844","223.702","119.18K","-2.95%"
"08/02/2021","232.692","236.036","244.273","228.574","124.32K","-1.50%"
"08/01/2021","236.235","239.607","249.376","232.275","132.82K","-1.41%"
"07/31/2021","239.607","242.283","249.021","234.387","130.77K","-1.09%"
"07/30/2021","242.249","241.498","245.297","230.141","131.10K","0.35%"
"07/29/2021","241.407","235.360","248.059","230.862","121.14K","2.59%"
"07/28/2021","235.316","225.864","235.316","222.285","138.46K","4.19%"
"07/27/2021","225.861","218.149","226.414","214.283","151.97K","3.49%"
"07/26/2021","218.248","213.132","234.981","212.601","184.23K","2.21%"
"07/25/2021","213.530","207.521","214.561","204.430","82.90K","2.67%"
"07/24/2021","207.976","203.737","208.462","201.970","87.61K","2.08%"
"07/23/2021","203.737","197.699","203.737","194.517","86.80K","3.05%"
"07/22/2021","197.699","196.637","202.491","190.206","117.52K","0.54%"
"07/21/2021","196.635","182.788","200.111","178.936","159.87K","7.58%"
"07/20/2021","182.788","188.968","191.678","179.024","159.03K","-3.27%"
"07/19/2021","188.968","199.186","200.262","187.772","121.97K","-5.13%"
"07/18/2021","199.186","197.655","204.968","197.137","82.25K","0.77%"
"07/17/2021","197.655","192.912","199.379","191.103","90.27K","2.49%"
"07/16/2021","192.848","196.758","199.986","191.522","110.15K","-1.97%"
"07/15/2021","196.723","203.424","205.391","190.254","109.96K","-3.29%"
"07/14/2021","203.424","203.590","204.946","192.688","103.10K","-0.03%"
"07/13/2021","203.480","206.756","211.504","200.390","99.79K","-1.58%"
"07/12/2021","206.756","211.607","216.728","203.081","97.38K","-2.29%"
"07/11/2021","211.607","209.633","214.704","207.908","78.52K","0.94%"
"07/10/2021","209.633","212.676","217.394","206.812","88.83K","-1.43%"
"07/09/2021","212.676","205.064","214.753","199.875","104.50K","3.71%"
"07/08/2021","205.066","215.283","215.699","202.536","120.31K","-4.75%"
"07/07/2021","215.283","221.904","231.389","214.366","122.40K","-2.98%"
"07/06/2021","221.904","214.306","222.321","211.983","98.09K","3.55%"
"07/05/2021","214.306","219.956","220.386","205.725","109.97K","-2.57%"
"07/04/2021","219.956","215.214","225.171","215.131","92.71K","2.20%"
"07/03/2021","215.214","211.532","216.291","206.887","86.33K","1.74%"
"07/02/2021","211.532","206.079","211.617","199.582","109.55K","2.65%"
"07/01/2021","206.079","222.827","223.146","203.378","137.06K","-7.32%"
"06/30/2021","222.349","217.068","223.646","209.094","135.94K","2.44%"
"06/29/2021","217.062","212.896","227.036","212.452","145.37K","2.06%"
"06/28/2021","212.677","211.676","217.138","205.948","127.82K","0.56%"
"06/27/2021","211.502","202.669","211.839","195.475","116.69K","4.36%"
"06/26/2021","202.669","195.506","202.781","185.467","171.38K","3.46%"
"06/25/2021","195.891","225.630","227.509","192.922","193.17K","-13.18%"
"06/24/2021","225.627","218.504","226.760","204.319","161.05K","3.26%"
"06/23/2021","218.509","201.327","223.757","193.113","231.95K","8.55%"
"06/22/2021","201.304","203.543","225.664","180.513","322.81K","-1.10%"
"06/21/2021","203.543","264.483","265.587","200.313","267.01K","-23.07%"
"06/20/2021","264.591","268.162","271.094","248.099","150.64K","-1.43%"
"06/19/2021","268.421","264.835","281.758","263.458","165.62K","1.35%"
"06/18/2021","264.835","276.901","279.814","261.043","173.11K","-4.36%"
"06/17/2021","276.901","262.127","281.441","261.964","129.79K","5.64%"
"06/16/2021","262.127","278.681","288.469","259.803","145.91K","-6.22%"
"06/15/2021","279.502","275.404","285.374","272.379","157.04K","1.49%"
"06/14/2021","275.408","261.122","275.424","258.648","148.08K","5.47%"
"06/13/2021","261.122","242.767","261.866","237.874","117.90K","7.56%"
"06/12/2021","242.767","242.795","251.588","232.076","125.56K","-0.01%"
"06/11/2021","242.795","255.261","258.278","240.496","155.21K","-4.88%"
"06/10/2021","255.261","274.501","282.544","254.709","190.52K","-7.01%"
"06/09/2021","274.501","253.137","275.130","237.348","260.92K","8.44%"
"06/08/2021","253.137","249.033","255.665","222.781","227.14K","1.65%"
"06/07/2021","249.033","272.230","281.014","247.250","157.21K","-8.52%"
"06/06/2021","272.230","263.984","276.764","262.618","148.69K","3.07%"
"06/05/2021","264.122","287.265","294.993","257.522","216.03K","-8.09%"
"06/04/2021","287.356","309.324","311.366","268.690","234.36K","-6.99%"
"06/03/2021","308.956","294.461","315.580","285.999","208.95K","4.92%"
"06/02/2021","294.461","266.083","294.922","262.624","177.90K","10.72%"
"06/01/2021","265.945","272.609","275.729","253.032","188.90K","-2.48%"
"05/31/2021","272.702","261.603","275.468","242.439","168.09K","4.12%"
"05/30/2021","261.920","242.856","267.624","226.317","214.10K","7.92%"
"05/29/2021","242.689","262.476","296.716","229.338","400.71K","-7.54%"
"05/28/2021","262.476","250.433","266.359","219.151","288.57K","4.81%"
"05/27/2021","250.427","268.580","268.852","243.451","191.48K","-6.70%"
"05/26/2021","268.398","246.871","271.435","243.223","218.04K","8.72%"
"05/25/2021","246.871","256.151","265.125","227.191","267.12K","-3.50%"
"05/24/2021","255.824","226.163","256.550","214.891","298.53K","13.11%"
"05/23/2021","226.163","231.973","261.072","176.615","494.55K","-2.49%"
"05/22/2021","231.945","257.451","263.036","223.378","443.69K","-9.91%"
"05/21/2021","257.451","282.223","329.983","228.579","655.74K","-8.78%"
"05/20/2021","282.223","199.746","290.935","183.280","364.84K","40.80%"
"05/19/2021","200.436","342.352","345.931","152.490","460.97K","-41.46%"
"05/18/2021","342.368","340.459","361.577","327.231","202.17K","0.55%"
"05/17/2021","340.503","391.899","391.899","333.632","212.77K","-13.11%"
"05/16/2021","391.899","383.332","405.447","372.972","203.57K","2.24%"
"05/15/2021","383.319","413.645","442.774","382.900","236.18K","-7.33%"
"05/14/2021","413.645","402.974","422.918","398.274","168.32K","2.65%"
"05/13/2021","402.971","395.690","421.263","371.279","195.52K","2.68%"
"05/12/2021","392.452","453.541","478.034","391.218","205.65K","-13.47%"
"05/11/2021","453.541","441.585","454.793","420.656","179.23K","2.71%"
"05/10/2021","441.585","483.687","497.210","424.205","182.33K","-8.70%"
"05/09/2021","483.687","476.893","487.075","447.555","153.31K","1.42%"
"05/08/2021","476.893","456.033","488.594","452.469","236.78K","4.55%"
"05/07/2021","456.150","423.067","520.164","423.067","475.37K","7.82%"
"05/06/2021","423.067","417.756","436.440","404.961","194.08K","1.27%"
"05/05/2021","417.756","378.833","418.296","378.833","160.78K","9.02%"
"05/04/2021","383.195","411.807","412.196","383.195","169.82K","-6.97%"
"05/03/2021","411.904","405.174","425.957","401.211","129.89K","1.57%"
"05/02/2021","405.523","427.301","427.918","401.036","114.04K","-5.07%"
"05/01/2021","427.177","422.461","435.190","416.155","126.81K","1.06%"
"04/30/2021","422.699","408.105","423.549","403.733","130.82K","3.65%"
"04/29/2021","407.815","413.671","425.648","400.147","158.57K","-1.42%"
"04/28/2021","413.671","402.339","439.466","400.269","252.21K","2.73%"
"04/27/2021","402.663","405.122","412.479","385.078","168.31K","-0.61%"
"04/26/2021","405.122","356.159","405.122","342.458","228.05K","13.86%"
"04/25/2021","355.808","381.440","405.274","335.874","250.77K","-6.76%"
"04/24/2021","381.601","354.452","396.622","338.842","247.78K","7.58%"
"04/23/2021","354.725","347.243","354.728","313.765","329.28K","2.05%"
"04/22/2021","347.591","375.652","390.540","344.527","240.04K","-7.48%"
"04/21/2021","375.693","405.494","425.023","373.987","412.88K","-7.35%"
"04/20/2021","405.494","357.969","414.338","328.085","475.85K","13.28%"
"04/19/2021","357.969","338.439","365.315","306.048","308.36K","5.77%"
"04/18/2021","338.439","363.717","375.399","286.990","322.25K","-6.89%"
"04/17/2021","363.482","340.698","374.672","340.698","233.93K","6.74%"
"04/16/2021","340.531","344.225","347.139","313.637","180.59K","-1.04%"
"04/15/2021","344.112","320.512","347.769","318.396","154.65K","7.28%"
"04/14/2021","320.756","327.352","330.712","308.743","153.09K","-2.01%"
"04/13/2021","327.353","314.182","330.950","307.191","189.09K","4.01%"
"04/12/2021","314.717","328.777","344.024","314.717","242.58K","-4.11%"
"04/11/2021","328.191","292.179","328.909","291.646","211.49K","12.31%"
"04/10/2021","292.212","273.351","298.703","273.351","200.52K","6.88%"
"04/09/2021","273.393","269.409","290.116","265.931","152.24K","1.48%"
"04/08/2021","269.409","257.286","271.714","251.392","166.89K","4.77%"
"04/07/2021","257.137","270.329","279.740","252.711","210.09K","-4.88%"
"04/06/2021","270.329","265.466","277.129","261.843","159.72K","1.84%"
"04/05/2021","265.454","263.582","268.942","259.956","143.96K","0.71%"
"04/04/2021","263.582","257.027","272.502","247.183","182.38K","2.55%"
"04/03/2021","257.027","257.620","266.952","253.032","151.19K","-0.24%"
"04/02/2021","257.652","250.320","260.935","249.010","132.27K","2.91%"
"04/01/2021","250.358","246.141","255.029","244.510","279.85K","1.72%"
"03/31/2021","246.130","244.082","263.284","242.401","264.54K","0.84%"
"03/30/2021","244.082","234.399","246.987","232.353","119.48K","4.12%"
"03/29/2021","234.429","232.299","241.761","230.829","141.45K","0.93%"
"03/28/2021","232.278","221.055","232.756","217.660","131.99K","5.08%"
"03/27/2021","221.039","221.409","223.509","214.027","178.96K","-0.17%"
"03/26/2021","221.409","214.246","225.401","214.175","99.53K","3.34%"
"03/25/2021","214.246","210.748","221.340","204.895","115.92K","1.59%"
"03/24/2021","210.899","217.924","229.093","206.553","153.07K","-3.22%"
"03/23/2021","217.924","216.815","224.842","211.694","149.13K","0.40%"
"03/22/2021","217.062","231.663","233.117","217.045","123.89K","-6.35%"
"03/21/2021","231.774","231.894","236.864","225.927","94.73K","-0.05%"
"03/20/2021","231.894","231.288","237.269","230.642","89.01K","0.26%"
"03/19/2021","231.288","228.177","235.592","224.080","114.16K","1.34%"
"03/18/2021","228.220","236.256","240.150","228.220","126.62K","-3.40%"
"03/17/2021","236.256","229.576","236.691","225.710","130.63K","2.91%"
"03/16/2021","229.576","222.034","229.832","212.633","142.12K","3.40%"
"03/15/2021","222.034","232.268","237.601","215.560","157.36K","-4.41%"
"03/14/2021","232.275","238.966","240.560","229.124","143.51K","-2.81%"
"03/13/2021","238.989","222.786","238.989","218.131","129.58K","7.26%"
"03/12/2021","222.810","221.244","225.709","215.620","116.63K","0.71%"
"03/11/2021","221.244","220.084","225.783","212.875","129.16K","0.37%"
"03/10/2021","220.429","224.844","227.183","215.050","135.87K","-2.00%"
"03/09/2021","224.918","220.914","228.711","218.314","146.02K","1.88%"
"03/08/2021","220.767","208.761","220.985","204.045","156.22K","5.75%"
"03/07/2021","208.761","204.614","210.031","202.500","118.64K","1.99%"
"03/06/2021","204.691","205.938","208.039","198.448","140.69K","-0.61%"
"03/05/2021","205.938","217.462","217.472","202.938","149.60K","-5.30%"
"03/04/2021","217.462","219.126","223.509","210.018","153.14K","-0.76%"
"03/03/2021","219.126","220.326","228.818","216.029","161.99K","-0.75%"
"03/02/2021","220.779","230.252","232.346","211.363","133.07K","-4.11%"
"03/01/2021","230.232","218.309","230.232","210.043","179.58K","5.69%"
"02/28/2021","217.832","209.165","226.785","198.732","247.02K","4.14%"
"02/27/2021","209.165","204.269","223.027","203.849","183.68K","2.40%"
"02/26/2021","204.269","198.058","217.485","193.826","212.00K","3.66%"
"02/25/2021","197.064","204.542","218.389","196.259","185.59K","-3.63%"
"02/24/2021","204.478","220.909","225.182","198.171","282.22K","-7.44%"
"02/23/2021","220.915","224.359","225.455","171.394","426.89K","-1.53%"
"02/22/2021","224.359","247.182","248.333","190.293","359.87K","-9.23%"
"02/21/2021","247.182","255.678","260.687","243.825","178.70K","-3.33%"
"02/20/2021","255.685","282.089","288.318","245.846","259.30K","-9.33%"
"02/19/2021","282.001","261.167","283.477","252.759","209.45K","7.94%"
"02/18/2021","261.263","271.827","275.671","252.059","226.35K","-3.88%"
"02/17/2021","271.812","221.829","273.685","221.242","312.66K","22.53%"
"02/16/2021","221.829","228.248","234.339","210.998","208.84K","-2.78%"
"02/15/2021","228.171","230.000","233.992","203.672","282.42K","-0.85%"
"02/14/2021","230.126","241.513","243.017","223.500","269.58K","-4.71%"
"02/13/2021","241.513","201.022","253.933","198.117","459.22K","20.14%"
"02/12/2021","201.031","190.361","215.484","190.357","323.81K","5.61%"
"02/11/2021","190.361","175.775","192.079","170.883","308.30K","8.28%"
"02/10/2021","175.805","169.372","183.169","165.486","229.58K","3.80%"
"02/09/2021","169.372","163.071","174.388","158.438","185.29K","3.86%"
"02/08/2021","163.071","150.524","163.739","147.451","168.05K","8.30%"
"02/07/2021","150.568","152.218","155.905","147.472","169.65K","-1.08%"
"02/06/2021","152.218","155.353","158.028","152.135","134.90K","-2.02%"
"02/05/2021","155.353","148.378","155.388","147.625","160.71K","4.70%"
"02/04/2021","148.382","154.774","155.388","148.073","148.97K","-4.13%"
"02/03/2021","154.774","151.217","155.082","151.056","143.54K","2.35%"
"02/02/2021","151.217","143.455","151.942","142.971","143.55K","5.41%"
"02/01/2021","143.455","137.932","146.131","135.713","179.29K","4.00%"
"01/31/2021","137.939","139.359","140.365","132.329","134.32K","-1.02%"
"01/30/2021","139.359","140.308","142.079","136.469","138.96K","-0.69%"
"01/29/2021","140.327","135.486","150.161","132.251","266.23K","3.61%"
"01/28/2021","135.436","125.542","139.848","123.758","269.11K","7.88%"
"01/27/2021","125.542","137.892","138.176","125.172","187.68K","-8.96%"
"01/26/2021","137.893","137.101","140.498","133.368","165.26K","0.56%"
"01/25/2021","137.122","138.076","145.265","136.875","162.38K","-0.68%"
"01/24/2021","138.065","138.899","142.717","134.398","136.07K","-0.57%"
"01/23/2021","138.855","135.875","141.334","134.047","153.82K","2.19%"
"01/22/2021","135.875","130.500","140.903","122.227","244.36K","4.12%"
"01/21/2021","130.500","152.930","153.037","128.670","274.30K","-14.67%"
"01/20/2021","152.944","157.271","160.662","146.331","192.43K","-2.76%"
"01/19/2021","157.290","156.859","165.131","152.604","253.89K","0.27%"
"01/18/2021","156.859","159.801","160.619","150.615","202.48K","-1.79%"
"01/17/2021","159.724","155.623","164.089","150.109","210.85K","2.64%"
"01/16/2021","155.623","157.235","161.874","152.750","164.27K","-1.04%"
"01/15/2021","157.260","163.634","167.606","147.646","193.97K","-3.90%"
"01/14/2021","163.634","171.487","171.859","160.932","205.97K","-4.62%"
"01/13/2021","171.563","158.580","173.151","152.386","260.11K","8.18%"
"01/12/2021","158.585","157.994","173.749","153.991","432.93K","0.37%"
"01/11/2021","158.001","185.067","185.542","142.632","795.90K","-14.67%"
"01/10/2021","185.169","147.162","189.804","147.148","554.70K","25.83%"
"01/09/2021","147.162","142.109","148.611","139.230","203.40K","3.55%"
"01/08/2021","142.117","142.702","150.197","135.604","274.43K","-0.39%"
"01/07/2021","142.676","142.156","152.756","139.530","343.98K","0.37%"
"01/06/2021","142.156","135.908","142.220","132.645","228.15K","4.60%"
"01/05/2021","135.908","133.556","139.533","129.039","248.72K","1.76%"
"01/04/2021","133.556","138.115","143.961","128.394","280.36K","-3.26%"
"01/03/2021","138.063","143.310","144.913","131.625","344.69K","-3.66%"
"01/02/2021","143.310","135.604","144.681","128.593","483.26K","5.68%"
"01/01/2021","135.611","156.415","168.942","130.419","436.11K","-13.30%"
"12/31/2020","156.415","159.676","161.308","155.433","121.71K","-2.06%"
"12/30/2020","159.712","161.500","163.928","157.724","125.82K","-1.16%"
"12/29/2020","161.588","166.507","167.284","155.238","150.45K","-2.93%"
"12/28/2020","166.468","156.944","168.384","156.536","148.37K","6.07%"
"12/27/2020","156.944","167.935","171.000","156.229","215.08K","-6.53%"
"12/26/2020","167.908","159.132","168.082","158.929","170.17K","5.50%"
"12/25/2020","159.147","156.760","160.870","152.691","147.08K","1.51%"
"12/24/2020","156.778","150.842","158.545","146.595","205.63K","3.94%"
"12/23/2020","150.835","156.551","168.923","148.374","292.09K","-3.68%"
"12/22/2020","156.596","145.806","157.484","143.861","134.16K","7.40%"
"12/21/2020","145.806","152.380","153.471","142.665","148.74K","-4.31%"
"12/20/2020","152.375","154.816","156.825","151.095","124.17K","-1.55%"
"12/19/2020","154.775","154.598","157.994","153.855","137.07K","0.05%"
"12/18/2020","154.693","160.375","160.375","153.238","177.53K","-3.54%"
"12/17/2020","160.375","158.975","163.320","154.430","266.89K","0.88%"
"12/16/2020","158.975","150.663","159.293","147.464","214.79K","5.50%"
"12/15/2020","150.684","152.553","155.599","150.654","157.54K","-1.23%"
"12/14/2020","152.553","152.069","157.641","150.644","206.06K","0.33%"
"12/13/2020","152.057","146.608","152.057","143.930","140.60K","3.67%"
"12/12/2020","146.672","141.285","149.482","141.285","198.85K","3.81%"
"12/11/2020","141.285","133.613","142.231","129.955","128.26K","5.69%"
"12/10/2020","133.679","132.457","134.944","129.536","83.01K","0.90%"
"12/09/2020","132.491","135.864","135.864","127.263","115.72K","-2.48%"
"12/08/2020","135.864","138.711","143.008","132.980","147.55K","-2.11%"
"12/07/2020","138.786","134.930","144.047","134.153","199.58K","2.86%"
"12/06/2020","134.930","133.366","135.258","128.408","94.34K","1.17%"
"12/05/2020","133.376","126.811","133.376","124.325","71.68K","5.18%"
"12/04/2020","126.811","133.121","135.417","126.602","112.71K","-4.74%"
"12/03/2020","133.121","127.893","133.570","126.317","86.12K","4.15%"
"12/02/2020","127.819","125.642","129.195","124.308","87.71K","1.76%"
"12/01/2020","125.611","130.367","132.539","121.046","138.17K","-3.63%"
"11/30/2020","130.345","123.249","130.345","121.507","114.37K","5.75%"
"11/29/2020","123.256","121.279","125.081","118.545","107.67K","1.72%"
"11/28/2020","121.175","116.098","123.782","113.106","131.02K","4.37%"
"11/27/2020","116.098","117.738","120.214","110.770","168.05K","-1.39%"
"11/26/2020","117.738","128.210","130.569","107.303","263.95K","-8.20%"
"11/25/2020","128.248","134.260","137.418","125.348","219.09K","-4.48%"
"11/24/2020","134.260","128.563","140.274","125.579","275.89K","4.43%"
"11/23/2020","128.563","122.216","129.665","121.241","166.10K","5.19%"
"11/22/2020","122.216","127.444","128.558","118.130","163.25K","-4.10%"
"11/21/2020","127.444","119.443","128.574","118.520","147.22K","6.70%"
"11/20/2020","119.443","116.815","121.506","116.806","120.08K","2.25%"
"11/19/2020","116.815","120.007","120.030","113.874","127.12K","-2.66%"
"11/18/2020","120.007","121.880","122.898","116.136","142.02K","-1.53%"
"11/17/2020","121.870","114.527","121.977","114.115","119.28K","6.44%"
"11/16/2020","114.496","111.936","116.634","111.033","99.71K","2.29%"
"11/15/2020","111.936","114.499","115.256","110.449","96.81K","-2.17%"
"11/14/2020","114.420","110.522","114.879","110.059","163.92K","3.53%"
"11/13/2020","110.522","108.577","111.678","108.140","91.00K","1.81%"
"11/12/2020","108.554","109.656","110.974","106.771","113.00K","-1.01%"
"11/11/2020","109.656","112.639","114.412","109.642","86.03K","-2.65%"
"11/10/2020","112.639","112.316","114.476","111.179","79.61K","0.29%"
"11/09/2020","112.311","113.716","115.549","108.160","119.43K","-1.18%"
"11/08/2020","113.653","105.916","113.823","104.721","108.46K","7.32%"
"11/07/2020","105.903","113.504","119.603","104.483","176.41K","-6.74%"
"11/06/2020","113.559","113.580","116.980","111.291","139.84K","-0.02%"
"11/05/2020","113.580","112.104","114.856","105.428","160.46K","1.26%"
"11/04/2020","112.171","116.799","117.285","110.650","119.34K","-3.92%"
"11/03/2020","116.746","114.711","117.007","111.069","108.55K","1.77%"
"11/02/2020","114.711","123.151","124.466","112.731","119.50K","-6.85%"
"11/01/2020","123.144","123.676","123.872","119.919","70.08K","-0.43%"
"10/31/2020","123.676","120.199","125.047","118.773","116.79K","2.86%"
"10/30/2020","120.234","120.434","121.350","114.708","132.46K","-0.12%"
"10/29/2020","120.378","123.140","124.569","118.863","131.22K","-2.26%"
"10/28/2020","123.167","130.433","132.052","121.161","131.76K","-5.57%"
"10/27/2020","130.433","128.345","134.764","128.279","135.96K","1.62%"
"10/26/2020","128.348","127.419","135.741","126.177","158.18K","0.73%"
"10/25/2020","127.419","126.265","130.763","123.473","101.12K","1.05%"
"10/24/2020","126.092","124.316","126.953","122.915","87.41K","1.44%"
"10/23/2020","124.307","124.701","124.701","119.396","107.63K","-0.32%"
"10/22/2020","124.701","119.050","126.632","116.951","146.35K","4.75%"
"10/21/2020","119.050","115.272","124.371","114.314","163.71K","3.28%"
"10/20/2020","115.273","121.577","124.127","114.424","165.63K","-5.19%"
"10/19/2020","121.577","120.707","125.472","118.742","133.04K","0.72%"
"10/18/2020","120.707","117.057","120.743","115.737","87.45K","3.12%"
"10/17/2020","117.052","117.691","119.140","115.756","108.84K","-0.57%"
"10/16/2020","117.725","127.862","129.213","113.145","193.82K","-7.93%"
"10/15/2020","127.862","126.692","129.624","121.543","146.15K","0.92%"
"10/14/2020","126.692","126.920","132.257","123.446","185.73K","-0.14%"
"10/13/2020","126.865","127.668","129.635","122.663","211.58K","-0.63%"
"10/12/2020","127.668","124.434","133.638","123.629","309.98K","2.60%"
"10/11/2020","124.434","114.913","124.610","114.330","199.56K","8.31%"
"10/10/2020","114.884","114.834","117.585","114.146","154.57K","0.05%"
"10/09/2020","114.824","110.461","116.858","107.540","225.94K","3.95%"
"10/08/2020","110.461","109.050","111.520","106.487","230.03K","1.30%"
"10/07/2020","109.044","105.623","111.324","101.085","229.40K","3.23%"
"10/06/2020","105.636","112.077","113.380","104.472","260.49K","-5.75%"
"10/05/2020","112.077","104.924","113.218","103.630","271.39K","6.77%"
"10/04/2020","104.968","103.027","108.585","100.895","140.70K","1.93%"
"10/03/2020","102.985","101.090","103.525","100.165","150.97K","1.87%"
"10/02/2020","101.094","103.165","104.603","93.130","313.40K","-1.99%"
"10/01/2020","103.145","108.019","112.673","101.051","341.14K","-4.54%"
"09/30/2020","108.047","99.934","109.504","97.319","244.38K","8.12%"
"09/29/2020","99.934","94.380","100.628","93.822","112.59K","5.88%"
"09/28/2020","94.380","96.534","98.082","94.078","109.52K","-2.23%"
"09/27/2020","96.534","94.211","99.153","93.113","121.10K","2.45%"
"09/26/2020","94.228","92.130","95.036","91.665","75.88K","2.29%"
"09/25/2020","92.121","91.511","93.392","89.976","102.17K","0.75%"
"09/24/2020","91.431","86.442","91.811","86.047","108.45K","5.77%"
"09/23/2020","86.442","91.763","93.223","85.806","78.53K","-5.80%"
"09/22/2020","91.763","88.194","94.691","86.165","85.59K","4.04%"
"09/21/2020","88.199","91.579","93.575","84.655","98.45K","-3.69%"
"09/20/2020","91.579","93.524","93.825","89.845","51.42K","-2.08%"
"09/19/2020","93.524","91.524","94.274","90.710","52.00K","2.19%"
"09/18/2020","91.524","91.872","93.793","90.424","74.16K","-0.37%"
"09/17/2020","91.860","87.821","93.055","87.007","114.76K","4.60%"
"09/16/2020","87.821","90.521","92.019","86.841","93.52K","-2.98%"
"09/15/2020","90.515","90.699","91.587","87.271","116.72K","-0.20%"
"09/14/2020","90.699","85.408","91.196","83.747","99.73K","6.19%"
"09/13/2020","85.408","86.060","89.241","84.531","102.96K","-0.77%"
"09/12/2020","86.074","83.629","86.409","82.548","80.39K","2.91%"
"09/11/2020","83.641","85.073","85.296","82.376","86.45K","-1.68%"
"09/10/2020","85.073","83.978","85.881","83.494","83.82K","1.30%"
"09/09/2020","83.978","83.603","85.375","81.944","94.11K","0.45%"
"09/08/2020","83.603","82.192","84.333","78.454","128.30K","1.72%"
"09/07/2020","82.192","79.914","82.553","76.357","108.16K","2.85%"
"09/06/2020","79.914","77.467","80.903","75.075","128.73K","3.16%"
"09/05/2020","77.463","82.057","83.235","73.967","179.52K","-5.60%"
"09/04/2020","82.057","77.082","83.327","76.357","195.81K","6.45%"
"09/03/2020","77.082","91.032","91.334","75.662","180.95K","-15.32%"
"09/02/2020","91.032","96.895","97.308","88.017","216.01K","-6.05%"
"09/01/2020","96.895","93.050","97.583","91.562","223.63K","4.13%"
"08/31/2020","93.050","95.859","96.228","93.027","191.77K","-2.93%"
"08/30/2020","95.859","92.536","95.960","92.507","186.30K","3.59%"
"08/29/2020","92.536","94.191","95.524","92.205","190.60K","-1.76%"
"08/28/2020","94.191","89.401","95.061","88.538","217.19K","5.36%"
"08/27/2020","89.401","88.752","90.405","85.737","254.43K","0.73%"
"08/26/2020","88.752","88.499","89.682","87.113","221.69K","0.28%"
"08/25/2020","88.501","93.747","93.886","85.802","207.61K","-5.60%"
"08/24/2020","93.749","91.284","94.258","90.239","51.57K","2.70%"
"08/23/2020","91.284","94.540","94.831","90.615","43.07K","-3.47%"
"08/22/2020","94.562","92.171","94.901","88.724","92.34K","2.60%"
"08/21/2020","92.169","101.466","105.820","92.096","179.85K","-9.16%"
"08/20/2020","101.461","91.308","101.461","91.276","105.50K","11.17%"
"08/19/2020","91.266","93.434","94.326","88.964","86.52K","-2.32%"
"08/18/2020","93.434","93.411","97.051","91.599","98.02K","0.02%"
"08/17/2020","93.411","91.097","95.010","89.515","57.94K","2.54%"
"08/16/2020","91.097","89.864","91.212","88.049","41.56K","1.37%"
"08/15/2020","89.864","91.413","91.570","89.365","56.62K","-1.67%"
"08/14/2020","91.386","91.893","93.148","89.830","59.65K","-0.54%"
"08/13/2020","91.882","89.556","92.100","86.330","55.35K","2.60%"
"08/12/2020","89.556","87.366","89.758","84.363","53.54K","2.51%"
"08/11/2020","87.366","93.776","94.833","84.461","69.23K","-6.84%"
"08/10/2020","93.777","92.986","94.419","89.839","72.88K","0.85%"
"08/09/2020","92.985","94.918","94.955","92.350","54.38K","-2.04%"
"08/08/2020","94.918","93.984","95.177","91.841","70.87K","1.01%"
"08/07/2020","93.967","95.499","95.519","90.662","162.41K","-1.60%"
"08/06/2020","95.499","90.365","96.567","88.398","149.86K","5.68%"
"08/05/2020","90.367","87.346","90.639","86.119","109.82K","3.48%"
"08/04/2020","87.327","89.032","89.918","85.454","94.88K","-1.92%"
"08/03/2020","89.032","85.046","89.633","84.088","121.73K","4.69%"
"08/02/2020","85.046","89.636","90.946","78.824","165.60K","-5.12%"
"08/01/2020","89.636","84.565","90.034","83.439","133.05K","5.99%"
"07/31/2020","84.567","80.990","84.681","80.416","95.90K","4.42%"
"07/30/2020","80.990","79.146","82.540","78.500","93.32K","2.33%"
"07/29/2020","79.146","81.224","82.710","78.994","162.78K","-2.56%"
"07/28/2020","81.224","78.412","83.246","78.384","199.25K","3.59%"
"07/27/2020","78.412","78.140","79.477","75.096","172.46K","0.35%"
"07/26/2020","78.140","73.592","78.161","73.137","110.13K","6.18%"
"07/25/2020","73.592","71.621","73.930","71.545","90.63K","2.72%"
"07/24/2020","71.645","73.041","73.041","71.365","93.29K","-1.91%"
"07/23/2020","73.041","71.421","74.027","70.778","113.56K","2.27%"
"07/22/2020","71.421","69.683","71.506","69.320","102.19K","2.49%"
